epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,189.479,0.6426,0.57064,0.85122,0.94797,0.92352,0.97859,0.82771,0.66519,0.47654,0.85268,0.000380594,0.000380594,0.000380594
81,191.802,0.64909,0.58331,0.84647,0.90438,0.96118,0.97765,0.82934,0.65898,0.47245,0.85162,0.0003775,0.0003775,0.0003775
82,193.824,0.63189,0.56462,0.85124,0.94106,0.90092,0.96691,0.82104,0.6564,0.46793,0.85359,0.000374406,0.000374406,0.000374406
83,195.811,0.63543,0.56771,0.84936,0.949,0.90911,0.96517,0.79964,0.6638,0.48203,0.85362,0.000371313,0.000371313,0.000371313
84,197.838,0.63531,0.56688,0.85009,0.93878,0.94087,0.96828,0.81625,0.67073,0.46512,0.85387,0.000368219,0.000368219,0.000368219
85,199.804,0.63429,0.548,0.84738,0.93798,0.9459,0.97119,0.81687,0.66071,0.46029,0.85147,0.000365125,0.000365125,0.000365125
86,202.607,0.63129,0.56055,0.84646,0.95193,0.95119,0.97969,0.82767,0.65159,0.44672,0.85128,0.000362031,0.000362031,0.000362031
87,205.318,0.63721,0.55848,0.84866,0.93634,0.95121,0.98069,0.82898,0.65355,0.4503,0.84832,0.000358938,0.000358938,0.000358938
88,207.3,0.62349,0.53693,0.83903,0.94333,0.92868,0.96654,0.81398,0.66889,0.47251,0.85048,0.000355844,0.000355844,0.000355844
89,209.457,0.63428,0.5522,0.85414,0.92992,0.95365,0.97645,0.82566,0.6493,0.45371,0.84744,0.00035275,0.00035275,0.00035275
90,211.497,0.63005,0.54566,0.84744,0.94362,0.96107,0.97994,0.83045,0.64557,0.43685,0.84612,0.000349656,0.000349656,0.000349656
91,213.51,0.63269,0.55153,0.84398,0.93835,0.96495,0.97272,0.81592,0.68418,0.44916,0.85081,0.000346563,0.000346563,0.000346563
92,216.166,0.65496,0.55995,0.84451,0.94668,0.96219,0.97792,0.83101,0.6424,0.43877,0.84577,0.000343469,0.000343469,0.000343469
93,219.061,0.61403,0.53361,0.84295,0.94985,0.95214,0.97999,0.83556,0.64983,0.44308,0.8477,0.000340375,0.000340375,0.000340375
94,221.04,0.63264,0.54951,0.84611,0.9237,0.95143,0.97898,0.82895,0.65058,0.4437,0.84779,0.000337281,0.000337281,0.000337281
95,223.042,0.61467,0.53644,0.84736,0.93034,0.93359,0.97926,0.8337,0.64632,0.43744,0.84785,0.000334188,0.000334188,0.000334188
96,225.097,0.61437,0.53215,0.84889,0.92327,0.96677,0.98214,0.83474,0.66361,0.44004,0.85284,0.000331094,0.000331094,0.000331094
97,227.075,0.60027,0.53658,0.84378,0.93613,0.94933,0.97913,0.8287,0.65971,0.43612,0.85286,0.000328,0.000328,0.000328
98,229.362,0.62379,0.54168,0.84108,0.92735,0.9743,0.97306,0.82235,0.64955,0.4406,0.84948,0.000324906,0.000324906,0.000324906
99,232.307,0.60407,0.52253,0.83631,0.92785,0.95176,0.97296,0.81781,0.65734,0.44644,0.8515,0.000321812,0.000321812,0.000321812
100,234.573,0.58748,0.51913,0.84733,0.91952,0.944,0.96783,0.8198,0.65266,0.45374,0.84791,0.000318719,0.000318719,0.000318719
101,236.562,0.59984,0.52793,0.83722,0.92689,0.92828,0.96674,0.81417,0.65816,0.44786,0.84832,0.000315625,0.000315625,0.000315625
102,238.55,0.59456,0.51879,0.83775,0.94853,0.9221,0.97664,0.82423,0.65994,0.43749,0.84928,0.000312531,0.000312531,0.000312531
103,240.768,0.60561,0.532,0.8426,0.92484,0.93096,0.96555,0.8158,0.64876,0.44406,0.84794,0.000309437,0.000309437,0.000309437
104,242.913,0.58746,0.5216,0.84576,0.91882,0.89979,0.93951,0.79618,0.65919,0.47699,0.85244,0.000306344,0.000306344,0.000306344
105,245.948,0.59896,0.52344,0.84059,0.92755,0.87548,0.93568,0.7902,0.65398,0.48335,0.84905,0.00030325,0.00030325,0.00030325
106,248.328,0.58817,0.52542,0.83627,0.9303,0.91586,0.95673,0.81186,0.65485,0.44947,0.84881,0.000300156,0.000300156,0.000300156
107,250.287,0.58675,0.50683,0.83902,0.91872,0.97154,0.9762,0.81903,0.66659,0.43606,0.84889,0.000297063,0.000297063,0.000297063
108,252.368,0.5908,0.50711,0.83102,0.91247,0.97004,0.97748,0.83022,0.65354,0.44196,0.84791,0.000293969,0.000293969,0.000293969
109,254.307,0.59232,0.51127,0.83793,0.91308,0.96641,0.98168,0.8335,0.64552,0.44449,0.84616,0.000290875,0.000290875,0.000290875
110,256.36,0.60364,0.52568,0.84062,0.92668,0.93471,0.97859,0.82867,0.65574,0.44816,0.84721,0.000287781,0.000287781,0.000287781
111,259.213,0.6012,0.53178,0.83487,0.90354,0.95665,0.97254,0.82522,0.6462,0.45062,0.8462,0.000284688,0.000284688,0.000284688
112,261.813,0.58626,0.50622,0.8338,0.90682,0.95693,0.97381,0.82678,0.6543,0.44352,0.84786,0.000281594,0.000281594,0.000281594
113,263.806,0.5963,0.51785,0.84688,0.93668,0.92321,0.9772,0.82909,0.66116,0.44483,0.8489,0.0002785,0.0002785,0.0002785
114,265.768,0.58373,0.5133,0.83148,0.94412,0.91338,0.97341,0.82942,0.64607,0.43724,0.84685,0.000275406,0.000275406,0.000275406
115,267.835,0.56772,0.50456,0.83947,0.92502,0.93775,0.96822,0.83254,0.6357,0.43258,0.84468,0.000272313,0.000272313,0.000272313
116,270.003,0.56618,0.49464,0.83722,0.91324,0.96162,0.97007,0.82742,0.65768,0.43401,0.84775,0.000269219,0.000269219,0.000269219
117,272.476,0.57366,0.5105,0.82964,0.9144,0.95813,0.9688,0.82777,0.64766,0.43427,0.84601,0.000266125,0.000266125,0.000266125
118,275.462,0.57923,0.50692,0.83961,0.8893,0.9789,0.96827,0.8202,0.64897,0.43289,0.84598,0.000263031,0.000263031,0.000263031
119,277.554,0.58275,0.51325,0.8395,0.93179,0.95536,0.97299,0.82243,0.65075,0.43394,0.84609,0.000259938,0.000259938,0.000259938
120,279.571,0.54971,0.49438,0.82748,0.93223,0.97718,0.97535,0.83062,0.64536,0.43425,0.84527,0.000256844,0.000256844,0.000256844
121,281.552,0.57083,0.51261,0.8423,0.93757,0.98107,0.97444,0.83259,0.65263,0.43606,0.84699,0.00025375,0.00025375,0.00025375
122,283.604,0.56531,0.50594,0.84025,0.943,0.96474,0.97293,0.82626,0.65766,0.43929,0.84626,0.000250656,0.000250656,0.000250656
123,285.792,0.55929,0.49494,0.83278,0.94255,0.96134,0.97517,0.825,0.66354,0.43658,0.84661,0.000247563,0.000247563,0.000247563
124,289.137,0.56144,0.48698,0.83335,0.91988,0.96909,0.97701,0.82568,0.67068,0.43687,0.84918,0.000244469,0.000244469,0.000244469
125,291.325,0.58512,0.52342,0.84137,0.91113,0.97478,0.97702,0.82174,0.67203,0.44196,0.85016,0.000241375,0.000241375,0.000241375
126,293.313,0.57269,0.51145,0.83373,0.91103,0.98424,0.97835,0.8263,0.64822,0.43151,0.84881,0.000238281,0.000238281,0.000238281
127,295.35,0.59689,0.49936,0.8405,0.9444,0.94803,0.98064,0.82616,0.65177,0.42493,0.84823,0.000235188,0.000235188,0.000235188
128,297.326,0.57207,0.49099,0.83569,0.94499,0.96573,0.97813,0.81823,0.67998,0.42249,0.85239,0.000232094,0.000232094,0.000232094
129,299.301,0.56806,0.49584,0.84178,0.96057,0.95428,0.97886,0.8291,0.65472,0.41798,0.84917,0.000229,0.000229,0.000229
130,302.351,0.56792,0.48475,0.83098,0.94584,0.97067,0.97694,0.82008,0.65362,0.41857,0.84857,0.000225906,0.000225906,0.000225906
131,304.842,0.55106,0.48162,0.83572,0.96538,0.93983,0.97371,0.82345,0.65417,0.42494,0.84629,0.000222813,0.000222813,0.000222813
132,306.915,0.56301,0.48921,0.83465,0.96526,0.94391,0.97343,0.82237,0.66528,0.42655,0.84627,0.000219719,0.000219719,0.000219719
133,308.891,0.55058,0.49216,0.82865,0.96037,0.93611,0.97434,0.82625,0.64641,0.42233,0.84297,0.000216625,0.000216625,0.000216625
134,310.958,0.54609,0.47655,0.82782,0.95295,0.93881,0.9757,0.83366,0.64542,0.41743,0.84451,0.000213531,0.000213531,0.000213531
135,313.214,0.5357,0.4706,0.83084,0.96248,0.95126,0.97808,0.82675,0.65515,0.41834,0.84597,0.000210437,0.000210437,0.000210437
136,315.959,0.54822,0.48582,0.83602,0.92999,0.97773,0.97441,0.82744,0.65013,0.41913,0.84453,0.000207344,0.000207344,0.000207344
137,318.706,0.53662,0.46445,0.83639,0.92233,0.98032,0.97371,0.82551,0.65053,0.42295,0.84416,0.00020425,0.00020425,0.00020425
138,320.763,0.55014,0.48357,0.82582,0.92608,0.97071,0.97589,0.82857,0.6478,0.4207,0.84432,0.000201156,0.000201156,0.000201156
139,322.776,0.53334,0.47259,0.82386,0.93094,0.96905,0.97548,0.82609,0.64441,0.41771,0.84404,0.000198063,0.000198063,0.000198063
140,324.783,0.52635,0.45848,0.83618,0.95373,0.9488,0.97636,0.82553,0.6583,0.41843,0.84538,0.000194969,0.000194969,0.000194969
141,326.816,0.53524,0.47002,0.82806,0.94602,0.94802,0.97636,0.82727,0.65159,0.4165,0.84543,0.000191875,0.000191875,0.000191875
142,329.056,0.52577,0.46875,0.8315,0.91521,0.96395,0.97422,0.82539,0.65563,0.42167,0.84777,0.000188781,0.000188781,0.000188781
143,332.213,0.53578,0.4737,0.82595,0.9494,0.94085,0.97383,0.82554,0.65493,0.41969,0.84766,0.000185688,0.000185688,0.000185688
144,334.304,0.53142,0.46253,0.82818,0.96511,0.94404,0.97986,0.82514,0.652,0.41762,0.8488,0.000182594,0.000182594,0.000182594
145,336.335,0.52078,0.46242,0.83257,0.96474,0.95152,0.98144,0.82486,0.65477,0.41669,0.84895,0.0001795,0.0001795,0.0001795
146,338.52,0.53665,0.47744,0.83671,0.96551,0.95114,0.98158,0.82105,0.66352,0.41665,0.84813,0.000176406,0.000176406,0.000176406
147,340.638,0.51392,0.4647,0.83048,0.96785,0.95179,0.98204,0.8272,0.65426,0.4196,0.84676,0.000173313,0.000173313,0.000173313
148,342.782,0.53872,0.47636,0.82965,0.96329,0.9535,0.98212,0.83302,0.64987,0.41934,0.84595,0.000170219,0.000170219,0.000170219
149,345.716,0.52097,0.46054,0.82945,0.96604,0.94138,0.98043,0.82706,0.66284,0.41698,0.8477,0.000167125,0.000167125,0.000167125
150,348.127,0.51389,0.45875,0.83334,0.92632,0.9677,0.97952,0.82812,0.66143,0.41464,0.84868,0.000164031,0.000164031,0.000164031
151,350.247,0.52048,0.46009,0.82473,0.92037,0.98039,0.97908,0.83081,0.6579,0.4121,0.8479,0.000160938,0.000160938,0.000160938
152,352.297,0.51578,0.46198,0.82493,0.91948,0.98355,0.97837,0.82619,0.68054,0.41175,0.85267,0.000157844,0.000157844,0.000157844
153,354.38,0.52316,0.46051,0.82992,0.92019,0.98256,0.97839,0.83243,0.67586,0.41185,0.85332,0.00015475,0.00015475,0.00015475
154,356.512,0.52406,0.45568,0.83412,0.94013,0.96231,0.97701,0.82591,0.65959,0.40689,0.85005,0.000151656,0.000151656,0.000151656
155,359.418,0.52238,0.46207,0.82694,0.91347,0.97074,0.97481,0.82278,0.66363,0.40986,0.84745,0.000148563,0.000148563,0.000148563
156,361.969,0.49983,0.44859,0.82658,0.88965,0.98393,0.97492,0.82028,0.6632,0.41599,0.84709,0.000145469,0.000145469,0.000145469
