epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1570,1.29654,0.65083,0.84088,0.92525,0.92141,0.94503,0.49811,1.56678,0.73619,0.86714,0.000325526,0.000325526,0.000325526
80,1589.36,1.31282,0.64544,0.83931,0.93216,0.91308,0.95472,0.50548,1.54237,0.72902,0.86424,0.000311379,0.000311379,0.000311379
81,1609.97,1.29952,0.64647,0.83614,0.92674,0.92853,0.9544,0.51337,1.51346,0.70161,0.86226,0.000297232,0.000297232,0.000297232
82,1629.83,1.31375,0.65346,0.83749,0.9261,0.92536,0.95182,0.51504,1.51357,0.70368,0.86185,0.000283085,0.000283085,0.000283085
83,1650.33,1.28955,0.63943,0.83763,0.92643,0.90946,0.95047,0.51558,1.52374,0.70521,0.86226,0.000268938,0.000268938,0.000268938
84,1669.93,1.26167,0.62893,0.83681,0.93406,0.92578,0.95287,0.50992,1.51411,0.70366,0.86019,0.000254791,0.000254791,0.000254791
85,1689.14,1.29454,0.63421,0.83619,0.92773,0.92081,0.95184,0.50791,1.53097,0.70819,0.862,0.000240644,0.000240644,0.000240644
86,1709.97,1.28246,0.6417,0.83134,0.93127,0.92001,0.95374,0.51798,1.52307,0.70572,0.86036,0.000226497,0.000226497,0.000226497
87,1729.68,1.24763,0.62613,0.82957,0.92211,0.93352,0.95562,0.51964,1.53005,0.70064,0.86032,0.000212349,0.000212349,0.000212349
88,1750.14,1.25382,0.61981,0.83264,0.94157,0.92599,0.95877,0.51672,1.5178,0.69728,0.85961,0.000198202,0.000198202,0.000198202
89,1769.35,1.26923,0.62943,0.83229,0.93108,0.93772,0.96064,0.50918,1.53294,0.69893,0.85942,0.000184055,0.000184055,0.000184055
90,1789.86,1.27544,0.62257,0.83182,0.94165,0.92063,0.96,0.51819,1.52047,0.70142,0.86017,0.000169908,0.000169908,0.000169908
